"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","RS_VotedGE17","RS_VoteChoice17","RS_VotedGE19","RS_VoteChoice19","RS_EUReferendumChoice16","RS_RichPeopleGetAwayWithIt","RS_RespectUKValues","RS_ProtectWorkingConditionsWages","RS_BusinessOverregulated","RS_NationalisePublicServicesIndustries","RS_TolerateUnconventional","RS_TougherSentences","RS_RedistributeIncome","RS_FewerImmigrants","RS_AbolishMonarchy","ID","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion","politics"
3,2,4,4,4,4,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.200995161474817,"E12000008 (SE England)",56,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","Yes","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Detached retirement living",NA,NA,"Did not vote","Did not vote","Did not vote",-1,0,-1,0,0,0,1,1,1,-2,1864,0.833333333333333,1,0.944444444444445,0.25,-0.166666666666667,0,1,1,0.133333333333333,0.8,0,0,0,1,56,2,0,-0.05
3,3,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,5,-2,2,2,2,2,2,2,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.283289547712272,"E12000008 (SE England)",49,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L4.3: Lower professional and higher technical occupations - ‘Traditional’ self-employed","Yes","No","Yes","Very closely","It is entirely caused by human activity","Rural white-collar workers",NA,NA,"Voted","Labour","Leave",-2,1,-2,1,-2,-1,2,-2,0,2,1865,1,1,1,1,0.333333333333333,0,0.833333333333333,1,0.2,1,1,1,0,1,49,2,0,-0.15
3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,NA,NA,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.9099042054262,"E12000009 (SW England)",82,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L12.2: Semi-routine service occupations","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","White suburban communities",NA,NA,"Voted","Conservatives","Remain",-1,1,-1,0,-1,0,0,-1,2,2,1866,1,0.25,0.5,0,0,0,0,0,0.0666666666666667,0,0.333333333333333,NA,0,1,82,1,1,0.05
3,2,3,3,3,1,0,0,0,0,0,1,0,0,0,0,-1,1,1,1,1,1,0,1,-1,0,0,0,0.5,1,0.5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,0,0,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.741127290929859,"E12000009 (SW England)",49,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L5: Lower managerial and administrative occupations","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","Comfortable suburbia",NA,NA,"Voted","Conservatives","Remain",1,0,-1,-1,1,1,1,2,-1,0,1867,0.833333333333333,0.625,0.694444444444445,0,0.166666666666667,0,0.333333333333333,0.6,0.266666666666667,0.2,0.333333333333333,0,0,1,49,1,0,0.15
2,2,2,2,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0.5,0.5,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,0,0,0,NA,1,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.45046706110968,"E12000009 (SW England)",19,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Very closely","It is mainly caused by human activity","Comfortable suburbia",NA,NA,"Did not vote","Did not vote","Did not vote",1,-1,-1,-1,1,-1,1,1,-1,-1,1868,0.666666666666667,0.4375,0.513888888888889,0,0.333333333333333,0,0.583333333333333,0.8,0.666666666666667,0.2,0.5,0,0,1,19,1,0,-0.1
3,2,4,3,3,4,1,1,1,1,1,1,0,0,0,0,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,4,4,0,1,1,1,0,0,0,0,NA,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.499745697059843,"E12000003 (Yorkshire & Humberside)",46,"Female","Any other White background","Not religious","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","Yes","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","White professionals",NA,NA,"Did not vote","Did not vote","Did not vote",0,0,-1,1,1,-2,2,1,0,2,1869,0.833333333333333,0.875,0.861111111111111,1,0.333333333333333,0,0.583333333333333,0.8,0.333333333333333,0.8,0.5,0,1,1,46,2,0,0.2
3,2,3,3,1,0,0,0,-1,0,0,0,0,0,0,-1,1,1,1,1,-1,0,0,0,-1,-1,-1,-1,0,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.556263172291506,"E12000004 (East Midlands)",41,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","Multi-ethnic professionals with families",NA,NA,"Voted","Conservatives","Leave",2,2,-1,1,1,0,1,1,2,2,1870,0.833333333333333,0.4375,0.569444444444445,-0.25,0,-0.333333333333333,-0.0833333333333333,0.4,0.0666666666666667,0.6,0.333333333333333,0,0,1,41,1,0,0.55
3,2,3,4,4,0,0,0,0,0,1,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,1,2,0,0,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.327488582650029,"E12000004 (East Midlands)",71,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","No","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Detached retirement living",NA,NA,"Voted","Conservatives","Remain",1,0,-1,-1,1,0,1,0,-1,-1,1871,0.833333333333333,0.6875,0.736111111111111,0,0.166666666666667,0,0.916666666666667,0.8,0.133333333333333,0.7,0.666666666666667,0,0,1,71,2,0,-0.05
3,3,3,3,4,2,0,0,0,0,0,0,1,-1,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,-2,2,2,2,2,2,0,NA,1,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.26623191692832,"E12000005 (West Midlands)",58,"Male","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L8.1: Employers in small establishments in industry, commerce, services etc.","No","No","No","Fairly closely","It is mainly caused by human activity","White professionals",NA,NA,"Did not vote","Did not vote","Remain",-1,2,-1,0,-1,-1,2,0,0,1,1872,1,0.75,0.833333333333333,0,0.166666666666667,-0.333333333333333,0.833333333333333,0.2,0.2,0.2,1,0.666666666666667,1,1,58,1,0,0.05
2,1,4,4,3,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,NA,0.5,0.5,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2,1,0,0,0,NA,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.120443456144554,"E12000005 (West Midlands)",67,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L2: Higher managerial and administrative occupations","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Detached retirement living",NA,NA,"Voted","Conservatives","Remain",-1,1,-1,-1,1,-2,2,2,-1,2,1873,0.5,0.6875,0.625,0,0.5,0,0.583333333333333,0.2,0.333333333333333,0.1,0.5,NA,0,1,67,1,0,0.1
3,2,3,4,3,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,2,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.30061748124753,"E12000005 (West Midlands)",78,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L13.1: Routine sales and service occupations","No","No","No","Fairly closely","It is mainly caused by human activity","Detached retirement living",NA,NA,"Voted","Conservatives","Remain",1,1,-2,0,1,-2,2,0,1,2,1874,0.833333333333333,0.625,0.694444444444445,0,0.5,0,1,0.4,0.2,0.2,1,0,0,1,78,2,0,0.2
3,3,4,4,4,4,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.04237566912359,"E12000006 (East of England)",41,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L4.2: Lower professional and higher technical occupations - ‘New’ employees","No","Yes","Yes","Very closely","It is mainly caused by natural processes","Multi-ethnic professionals with families",NA,NA,"Voted","Conservatives","Leave",0,1,0,2,2,1,1,-1,1,2,1875,1,1,1,0,0.333333333333333,0,0.833333333333333,0.6,0.0666666666666667,0.7,0.5,0,0,1,41,2,2,0.45
3,3,4,4,4,4,0,0,0,0,1,2,0,0,0,0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,0.5,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,3,3,0,2,2,2,1,1,1,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.856448837367535,"E12000006 (East of England)",18,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L13.3: Routine technical occupations","No","No","Yes","Very closely","It is mainly caused by human activity","Ageing industrious workers",NA,NA,"Did not vote","Did not vote","Did not vote",-2,-2,-2,0,-2,-1,0,-1,-2,-1,1876,1,1,1,0,0.5,0,0.666666666666667,0.6,0.333333333333333,0.6,1,0.5,0,1,18,1,0,-0.65
1,1,4,2,1,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,-1,NA,0.5,0.5,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,2,0,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.26776740866811,"E12000006 (East of England)",62,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L11.1: Lower technical craft occupations","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Older workers and retirement",NA,NA,"Voted","Conservatives","Remain",-1,2,-1,0,0,0,2,-1,2,2,1877,0.333333333333333,0.625,0.527777777777778,0.25,0.166666666666667,0,0.25,0.4,0.133333333333333,0.4,0.666666666666667,0,0,1,62,1,0,0.25
3,2,2,3,3,1,1,1,0,0,0,0,-1,0,0,-1,1,1,1,1,1,1,0,-1,-1,-1,1,-1,0,1,0.5,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,4,3,0,1,1,1,0,1,1,1,NA,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.980375930054902,"E12000006 (East of England)",52,"Male","White British","Religious (practising)","English is only language","Degree level qualification(s)","L4.2: Lower professional and higher technical occupations - ‘New’ employees","Yes","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Semi-detached ageing",NA,NA,"Voted","Labour","Remain",-1,0,-2,-1,-1,1,1,-1,-1,2,1878,0.833333333333333,0.5625,0.652777777777778,0.5,-0.166666666666667,-0.333333333333333,0.25,0.6,0.266666666666667,0.7,0.5,0.333333333333333,1,1,52,2,2,-0.15
3,2,4,3,3,4,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,-1,1,0,1,0,0.5,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,2,0,0,0,NA,0,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.64568090012563,"E12000006 (East of England)",44,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not at all","It is entirely caused by natural processes","Semi-detached ageing",NA,NA,"Voted",NA,"Remain",1,1,-2,0,0,0,1,0,0,2,1879,0.833333333333333,0.875,0.861111111111111,0.25,0.166666666666667,0,0.5,0.4,0,0.3,1,0,1,1,44,1,2,0.15
2,1,4,4,4,4,0,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,0.5,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,0,2,1,0,1,0,0,NA,2,"No","No, I would not get vaccinated","Online s/cquestionnaire",0.728267277331493,"E12000006 (East of England)",17,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","Yes","No","Yes","Not very closely","It is mainly caused by human activity","Multi-ethnic suburbia",NA,NA,"Did not vote","Did not vote","Did not vote",-2,-1,-2,0,0,-2,1,1,-2,1,1880,0.5,1,0.833333333333333,0,0.333333333333333,0.333333333333333,0.75,0.6,0.133333333333333,0.7,0.5,0.166666666666667,0,0,17,1,0,-0.3
3,2,4,4,4,3,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,3,4,0,2,2,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.677629202785806,"E12000008 (SE England)",36,"Female","Any other White background","Not religious","English is main language but not the only one","Degree level qualification(s)","L5: Lower managerial and administrative occupations","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Multi-ethnic professionals with families",NA,NA,"Did not vote","Did not vote","Did not vote",-2,-1,-2,-1,-1,-2,0,-2,-2,-1,1881,0.833333333333333,0.9375,0.902777777777778,0,0.5,1,0.833333333333333,0.4,0.4,0.7,1,0,0,1,36,2,0,-0.7
3,2,4,4,4,3,0,0,0,1,0,-1,1,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,0.5,0.5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,3,3,0,2,1,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.792643174393688,"E12000008 (SE England)",34,"Male","Any other White background","Not religious","English is main language but not the only one","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","Yes","Yes","Yes","Not very closely","It is entirely caused by human activity","Multi-ethnic professionals with families",NA,NA,"Did not vote","Did not vote","Did not vote",-1,1,-2,0,-2,-2,1,-1,-2,0,1882,0.833333333333333,0.9375,0.902777777777778,0.25,0,0,0.666666666666667,0.6,0.4,0.6,0.833333333333333,0,0,1,34,1,0,-0.4
2,2,3,3,2,3,0,0,0,1,-2,1,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,0.5,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,-1,2,1,2,2,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.01247687095305,"E12000008 (SE England)",70,"Female","White British","Religious (not actively practising)","English is main language but not the only one","Non-degree level qualifications","L9.1: Own account workers (non-professional)","Yes","No","Yes","Fairly closely","It is mainly caused by human activity","White suburban communities",NA,NA,"Voted","Liberal Democrats","Remain",1,0,-2,1,-1,-1,0,-2,-2,1,1883,0.666666666666667,0.6875,0.680555555555555,0.25,-0.333333333333333,0,0.916666666666667,0.4,0.133333333333333,0.6,0.833333333333333,0.333333333333333,0,1,70,1,1,-0.25
3,1,4,3,4,1,0,0,0,0,-1,0,-1,1,1,0,1,-1,1,1,1,1,1,1,1,1,0,0,0.5,-0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,1,0,0,0,0,NA,"No","No, I would not get vaccinated","Online s/cquestionnaire",0.485886421213089,"E12000008 (SE England)",27,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Self-sufficient retirement",NA,NA,"Voted","Conservatives","Leave",1,2,-1,-1,2,-1,1,1,-1,2,1884,0.666666666666667,0.75,0.722222222222222,0,-0.333333333333333,0.666666666666667,0.666666666666667,0.4,0,0.2,0.5,0,0,0,27,2,2,0.25
2,1,4,2,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,1,0.5,0.5,0.5,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,3,3,0,1,1,1,1,0,0,NA,0,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.706090167488333,"E12000008 (SE England)",34,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Delayed retirement",NA,NA,"Voted","Conservatives","Remain",1,-1,-1,0,0,0,1,2,-1,2,1885,0.5,0.625,0.583333333333333,0,0.166666666666667,0,0.666666666666667,0.6,0.466666666666667,0.6,0.5,0.166666666666667,1,1,34,1,0,0.15
3,2,3,2,3,3,0,0,0,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0.5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,0,0,0,0,NA,NA,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.49794557206169,"E12000008 (SE England)",56,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is mainly caused by human activity","Rural white-collar workers",NA,NA,"Voted","Conservatives","Leave",2,0,-1,0,1,-1,1,0,-1,2,1886,0.833333333333333,0.6875,0.736111111111111,0.25,0.5,0,0.916666666666667,0.6,0.0666666666666667,0.7,0.166666666666667,NA,0,1,56,2,0,0.15
3,3,4,4,3,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,0.5,0.5,0.5,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,-1,-1,-1,1,1,1,0,1,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.745144109297824,"E12000008 (SE England)",32,"Male","Any other Asian background","Not religious","English is a second language (at most)","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","No","Yes","Yes","Very closely","It is entirely caused by human activity","Urban cultural mix",NA,NA,"Voted","Conservatives","Leave",2,-1,-2,2,2,0,1,-2,-1,2,1887,1,0.6875,0.791666666666667,0,-0.166666666666667,0,0.833333333333333,0.8,0.133333333333333,0.4,-0.166666666666667,0.333333333333333,0,1,32,2,0,0.15
3,2,4,4,4,2,1,1,1,1,-1,-1,-1,1,0,0,1,-1,1,1,1,1,-1,1,-1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,4,4,1,1,-1,-1,1,-1,0,1,NA,"No","No, I would not get vaccinated","Online s/cquestionnaire",0.891535527622876,"E12000008 (SE England)",32,"Female","Any other Asian background","Not religious","English is a second language (at most)","Degree level qualification(s)","L6: Higher supervisory occupations","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Urban cultural mix",NA,NA,"Voted","Conservatives","Leave",-2,-2,-2,1,1,1,2,2,-2,-2,1888,0.833333333333333,0.875,0.861111111111111,1,-0.5,0.333333333333333,0.5,1,0.266666666666667,0.8,-0.166666666666667,0,0,0,32,2,0,-0.15
3,1,3,3,3,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,0,0.5,1,0.5,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,3,1,-1,1,1,1,1,1,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.606126963859062,"E12000008 (SE England)",27,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L5: Lower managerial and administrative occupations","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Multi-ethnic professionals with families",NA,NA,"Voted","Liberal Democrats","Remain",-1,-1,-1,0,0,-1,-1,1,-1,1,1889,0.666666666666667,0.5625,0.597222222222222,0,0.333333333333333,0,0.75,0.2,0.6,0.4,0.5,0.333333333333333,0,1,27,2,0,-0.2
3,1,3,3,2,1,0,0,0,0,0,1,1,0,0,0,1,-1,1,1,1,1,-1,1,0,0,1,1,0.5,1,0.5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.368819767960739,"E12000009 (SW England)",56,"Male","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)","L5: Lower managerial and administrative occupations","Yes","Yes","Yes","Very closely","It is entirely caused by human activity","Detached rural retirement",NA,NA,"Voted","Conservatives","Leave",1,1,-1,-1,1,-1,1,2,1,2,1890,0.666666666666667,0.5625,0.597222222222222,0,0.333333333333333,0,0.5,0.6,0.333333333333333,0.2,0.333333333333333,0,0,1,56,2,1,0.3
2,2,3,3,3,3,0,0,0,0,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,-2,2,2,2,1,1,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.33986439316963,"E12000009 (SW England)",75,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Fairly closely","It is mainly caused by human activity","Rural life",NA,NA,"Voted","Labour","Remain",1,-1,-2,-1,-1,-1,-1,-1,-2,2,1891,0.666666666666667,0.75,0.722222222222222,0,0.666666666666667,0.333333333333333,1,0.2,0.266666666666667,0.4,1,0.333333333333333,0,1,75,1,0,-0.35
2,2,3,3,3,3,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0.5,0.5,0.5,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.979014456519462,"E12000001 (NE England)",36,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","Yes","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Older workers and retirement",NA,NA,"Voted","Conservatives","Leave",1,0,-1,0,0,0,1,0,-1,2,1892,0.666666666666667,0.75,0.722222222222222,0.25,0.166666666666667,0,0.666666666666667,0.2,0.2,0.2,0.5,0,0,1,36,1,1,0.1
3,3,4,4,4,4,0,0,0,0,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2,2,2,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.554325794664913,"E12000002 (NW England)",31,"Male","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","No","Yes","Yes","Very closely","It is mainly caused by human activity","Indian tech achievers",NA,NA,"Voted","Labour","Remain",-2,-2,-2,-2,-1,-1,-1,-2,-2,0,1893,1,1,1,0,0.666666666666667,0,1,1,0,0.2,1,0,0,1,31,2,0,-0.75
